"Time (UTCG)","yaw (deg)","pitch (deg)","roll (deg)","precession (deg)","nutation (deg)","spin (deg)","precession (deg)","nutation (deg)","spin (deg)","q1","q2","q3","q4","wx (deg/sec)","wy (deg/sec)","wz (deg/sec)","w mag (deg/sec)","RightAscension of w (deg)","Declination of w (deg)","Eigen-Angle (deg)","Eigen-Axis x","Eigen-Axis y","Eigen-Axis z"
25 Jul 2022 17:47:20.000,-179.859,48.418,89.940,-131.582,0.096,-89.960,-41.582,89.960,-89.904,-0.289319,0.644938,-0.644902,0.290604,0.000000,-0.052850,0.000035,0.052850,-90.000,0.038,146.212,-0.302368,0.674027,-0.673989
25 Jul 2022 17:47:30.000,-179.857,48.947,89.938,-131.053,0.096,-89.959,-41.053,89.959,-89.904,-0.292288,0.643592,-0.643560,0.293578,0.000000,-0.052851,0.000038,0.052851,-90.000,0.041,145.855,-0.305762,0.673259,-0.673226
25 Jul 2022 17:47:40.000,-179.855,49.475,89.936,-130.525,0.096,-89.958,-40.525,89.958,-89.904,-0.295251,0.642232,-0.642204,0.296545,0.000000,-0.052852,0.000040,0.052852,-90.000,0.044,145.500,-0.309157,0.672481,-0.672452
25 Jul 2022 17:47:50.000,-179.853,50.004,89.934,-129.996,0.096,-89.957,-39.996,89.957,-89.904,-0.298208,0.640858,-0.640834,0.299506,0.000000,-0.052852,0.000042,0.052852,-90.000,0.046,145.144,-0.312556,0.671693,-0.671668
25 Jul 2022 17:48:00.000,-179.851,50.532,89.931,-129.468,0.096,-89.956,-39.468,89.956,-89.904,-0.301158,0.639471,-0.639451,0.302461,0.000000,-0.052853,0.000044,0.052853,-90.000,0.047,144.789,-0.315957,0.670895,-0.670874
25 Jul 2022 17:48:10.000,-179.849,51.061,89.929,-128.939,0.096,-89.955,-38.939,89.955,-89.904,-0.304101,0.638070,-0.638054,0.305410,0.000000,-0.052854,0.000045,0.052854,-90.000,0.048,144.434,-0.319360,0.670087,-0.670069
25 Jul 2022 17:48:20.000,-179.846,51.589,89.927,-128.411,0.096,-89.955,-38.411,89.955,-89.904,-0.307039,0.636656,-0.636643,0.308352,0.000000,-0.052856,0.000045,0.052856,-90.000,0.049,144.080,-0.322766,0.669268,-0.669255
25 Jul 2022 17:48:30.000,-179.844,52.118,89.925,-127.882,0.096,-89.954,-37.882,89.954,-89.904,-0.309969,0.635228,-0.635219,0.311288,0.000000,-0.052857,0.000044,0.052857,-90.000,0.048,143.726,-0.326175,0.668439,-0.668430
25 Jul 2022 17:48:40.000,-179.842,52.646,89.922,-127.353,0.096,-89.953,-37.354,89.953,-89.904,-0.312894,0.633787,-0.633782,0.314218,0.000000,-0.052858,0.000043,0.052858,-90.000,0.047,143.373,-0.329587,0.667600,-0.667595
25 Jul 2022 17:48:50.000,-179.839,53.175,89.920,-126.825,0.096,-89.952,-36.825,89.952,-89.904,-0.315812,0.632332,-0.632330,0.317140,0.000000,-0.052859,0.000042,0.052859,-90.000,0.045,143.020,-0.333002,0.666750,-0.666749
25 Jul 2022 17:49:00.000,-179.837,53.704,89.917,-126.296,0.096,-89.951,-36.296,89.951,-89.904,-0.318723,0.630863,-0.630866,0.320056,0.000000,-0.052860,0.000040,0.052860,-90.000,0.043,142.667,-0.336419,0.665890,-0.665893
25 Jul 2022 17:49:10.000,-179.835,54.232,89.915,-125.768,0.096,-89.950,-35.768,89.950,-89.904,-0.321627,0.629381,-0.629388,0.322965,0.000000,-0.052861,0.000037,0.052861,-90.000,0.041,142.315,-0.339839,0.665019,-0.665026
25 Jul 2022 17:49:20.000,-179.832,54.761,89.912,-125.239,0.096,-89.949,-35.239,89.949,-89.904,-0.324525,0.627886,-0.627896,0.325867,0.000000,-0.052863,0.000035,0.052863,-90.000,0.038,141.964,-0.343262,0.664137,-0.664148
25 Jul 2022 17:49:30.000,-179.829,55.289,89.909,-124.710,0.096,-89.948,-34.711,89.948,-89.904,-0.327417,0.626377,-0.626392,0.328761,0.000000,-0.052864,0.000032,0.052864,-90.000,0.035,141.613,-0.346688,0.663244,-0.663260
